age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
30,71400.0,0,2,0,2,2,0,0,2,8000.0,4
22,96500.0,2,1,0,3,0,1,2,2,13000.0,2
39,65000.0,2,0,2,1,2,2,3,0,6700.0,0
51,17400.0,1,1,2,2,1,0,0,2,2700.0,3
38,75300.0,2,0,0,0,1,2,3,2,15300.0,0
48,116100.0,1,2,2,0,0,1,2,4,2800.0,2
62,22400.0,1,1,2,1,0,1,0,2,5700.0,4
43,93600.0,2,2,2,3,0,0,0,4,3000.0,2
41,45300.0,1,2,2,0,2,1,2,2,10700.0,3
51,86100.0,2,2,1,1,1,1,0,3,20700.0,2
35,98900.0,2,1,1,1,1,1,0,2,25800.0,2
37,88600.0,0,1,0,3,1,1,0,2,9400.0,0
67,28100.0,2,0,2,1,2,1,2,2,6600.0,0
39,125900.0,2,0,0,3,1,1,2,4,800.0,0
37,74600.0,2,1,2,2,0,1,3,2,21800.0,2
44,64800.0,0,2,2,3,1,2,0,0,12800.0,3
52,45400.0,2,0,0,1,0,0,2,0,12200.0,0
29,100100.0,2,1,0,1,0,2,2,2,10600.0,2
61,118000.0,0,0,0,0,0,1,0,3,12300.0,0
36,91400.0,2,2,0,2,2,2,0,0,24500.0,2
46,77000.0,2,0,2,3,0,2,0,3,8400.0,0
62,57000.0,2,2,0,3,1,2,0,2,13600.0,2
46,13200.0,2,1,1,3,2,1,0,2,1600.0,2
47,33400.0,1,0,2,3,1,0,1,2,4000.0,0
40,78500.0,2,2,0,0,0,1,3,0,8400.0,2
35,81900.0,2,2,1,3,0,2,2,2,11400.0,2
63,52300.0,1,0,2,3,1,2,0,2,11000.0,0
27,65400.0,1,1,2,1,1,2,0,2,8300.0,1
28,33000.0,2,1,2,3,2,0,3,1,1900.0,2
28,56200.0,1,2,2,0,2,0,2,3,5800.0,1
58,77500.0,2,2,2,2,2,1,0,2,7800.0,2
69,97800.0,1,2,2,0,0,1,0,0,21700.0,3
22,46100.0,0,2,0,2,0,0,3,4,1300.0,0
43,122400.0,1,2,2,3,2,2,0,2,15600.0,3
40,17200.0,1,2,2,2,1,1,3,3,2800.0,3
32,59300.0,1,0,1,3,1,2,0,3,13400.0,0
45,71000.0,2,2,1,0,2,1,0,0,7200.0,2
30,28800.0,0,0,0,0,2,2,2,2,7900.0,3
48,111100.0,2,0,2,2,2,0,1,2,20800.0,0
60,53200.0,0,1,0,1,2,0,2,0,15600.0,4
24,44300.0,0,0,2,0,2,1,2,2,6300.0,2
61,74300.0,2,1,1,1,0,0,2,2,14400.0,2
68,57800.0,0,2,0,3,1,0,2,4,2100.0,4
49,78200.0,2,0,1,0,1,1,0,2,17200.0,0
39,26800.0,2,0,0,1,1,0,0,2,3800.0,0
59,64900.0,1,2,0,2,2,2,0,1,1200.0,0
20,50200.0,1,2,1,3,2,1,3,3,9900.0,1
38,105000.0,0,0,2,2,0,0,3,2,14300.0,0
27,75100.0,2,1,1,0,1,0,0,1,900.0,2
34,107800.0,2,0,2,1,2,2,0,0,16100.0,0
39,62300.0,0,0,2,1,0,1,2,2,13300.0,1
41,45400.0,2,2,2,2,0,0,0,2,11200.0,2
52,107700.0,2,2,2,1,1,1,3,1,2100.0,2
67,96800.0,2,0,1,0,0,2,2,2,13900.0,0
46,49400.0,0,2,2,0,2,1,0,4,3100.0,1
23,63600.0,2,1,0,1,0,0,2,2,9700.0,2
23,93500.0,2,0,2,1,0,1,0,2,18400.0,0
40,60100.0,2,0,2,0,1,1,3,3,11200.0,0
25,50900.0,0,2,2,0,0,2,3,0,9200.0,3
54,57100.0,1,0,2,3,1,1,2,2,12400.0,0
69,10500.0,2,1,0,0,1,1,0,1,3900.0,2
33,35500.0,1,2,1,3,1,1,2,3,7000.0,3
29,52600.0,1,0,0,3,1,1,0,3,7100.0,0
68,82100.0,0,1,0,1,1,0,2,2,11500.0,4
28,103900.0,1,0,1,1,2,1,0,0,10600.0,0
41,103900.0,2,1,0,1,1,1,0,2,14100.0,2
63,83000.0,1,0,2,2,1,2,3,3,9700.0,0
64,72900.0,2,0,0,3,1,2,3,2,15000.0,0
55,62400.0,2,1,0,2,0,1,0,3,8900.0,2
23,53800.0,1,0,2,2,0,1,0,2,15400.0,0
52,60300.0,2,0,2,3,0,1,1,4,3100.0,0
51,91200.0,0,2,1,1,0,2,3,2,11600.0,4
50,98400.0,2,1,0,1,1,1,1,3,26500.0,2
68,38500.0,1,2,2,3,0,1,0,2,6000.0,1
40,96500.0,1,0,0,0,1,2,2,2,18100.0,0
21,99100.0,2,2,2,2,0,1,0,2,20700.0,2
67,68000.0,2,2,2,2,0,0,0,2,8300.0,2
40,75900.0,2,1,0,1,0,2,3,0,15400.0,2
55,67800.0,2,1,0,0,0,1,0,1,1000.0,2
43,56700.0,2,2,0,1,1,0,0,4,2200.0,2
53,28900.0,2,2,2,3,1,1,3,0,6700.0,2
53,62300.0,1,1,0,3,1,2,0,3,9600.0,1
54,81200.0,1,1,0,0,1,1,2,1,2800.0,2
57,82300.0,2,2,1,0,1,2,3,4,1400.0,2
23,46800.0,2,1,1,2,0,2,0,2,7700.0,2
38,127000.0,0,1,0,2,2,2,0,3,33000.0,1
21,61300.0,2,1,0,0,2,1,0,1,1200.0,2
62,73800.0,2,2,0,1,2,1,0,2,18600.0,2
41,10000.0,2,2,1,1,1,1,3,2,2200.0,2
43,105000.0,2,1,2,0,1,2,0,1,1500.0,2
45,144300.0,2,1,1,3,0,0,0,2,16000.0,2
30,84900.0,2,2,0,3,2,1,2,4,2500.0,2
45,53800.0,1,2,2,2,2,2,2,2,15800.0,2
23,10000.0,1,2,0,0,0,0,2,4,1100.0,3
54,84200.0,1,2,0,0,2,0,2,2,16900.0,3
42,66100.0,2,2,1,3,2,2,3,2,14100.0,2
31,78600.0,1,1,1,0,0,0,3,2,18800.0,2
37,50700.0,1,0,2,0,1,2,0,2,11400.0,0
68,62900.0,1,1,2,2,0,1,3,2,17500.0,2
56,96900.0,1,1,2,2,0,2,0,0,21300.0,0
23,105000.0,2,2,1,0,2,2,0,2,21800.0,2
29,40900.0,0,1,2,1,1,1,0,2,11100.0,2
40,40700.0,1,0,2,0,0,2,0,3,9400.0,0
35,66800.0,0,1,0,1,2,2,0,2,14600.0,4
55,58000.0,2,2,2,2,1,2,3,2,16600.0,2
35,64800.0,0,1,1,1,1,2,3,4,700.0,1
52,108600.0,2,2,1,3,1,1,0,3,23200.0,2
65,67300.0,2,0,0,3,1,2,0,0,14700.0,0
29,74400.0,2,2,0,1,2,1,0,2,17000.0,2
56,24200.0,2,1,0,0,1,1,0,0,2700.0,2
30,91200.0,2,1,0,1,1,1,0,2,19900.0,2
42,54600.0,1,1,0,2,0,2,2,2,12200.0,2
51,86700.0,2,0,0,2,1,0,2,2,24300.0,0
25,98300.0,0,1,0,2,1,0,0,3,23800.0,4
35,69700.0,2,2,1,2,2,2,3,2,10200.0,2
68,79200.0,0,1,1,1,0,1,3,1,3200.0,4
56,99600.0,2,1,0,0,1,1,2,0,18900.0,2
22,12600.0,2,2,0,0,0,0,0,2,2700.0,2
59,81600.0,2,2,2,2,0,1,2,4,2700.0,2
22,29500.0,0,0,0,1,2,0,3,3,5800.0,1
50,138300.0,1,2,0,2,2,2,0,4,1400.0,2
21,110000.0,1,1,0,1,1,1,0,2,26600.0,0
61,63500.0,1,2,2,2,1,0,0,2,11600.0,1
49,48900.0,1,2,2,0,1,1,3,2,7200.0,1
25,117700.0,1,1,1,0,2,0,3,2,33600.0,3
48,48100.0,1,0,0,0,2,1,0,1,2500.0,0
53,82700.0,0,1,0,2,2,1,0,3,16400.0,4
39,48300.0,2,2,0,3,2,1,2,2,8300.0,2
60,76400.0,2,2,2,2,1,2,0,2,8200.0,2
54,44900.0,0,0,0,0,1,1,0,3,9100.0,1
47,111500.0,0,2,0,0,2,1,0,0,14200.0,3
30,37100.0,0,2,2,2,1,1,2,1,1700.0,1
68,63400.0,1,2,1,2,1,2,3,3,12600.0,1
39,61600.0,0,2,0,1,0,2,3,4,2000.0,0
41,72300.0,2,0,2,1,2,1,1,4,1300.0,0
65,63400.0,2,0,0,2,1,0,0,2,10400.0,0
58,45500.0,2,0,0,1,1,0,0,3,8400.0,0
67,100400.0,2,2,1,0,0,1,3,4,2300.0,2
55,42000.0,1,0,2,1,1,0,3,4,2600.0,0
32,117400.0,0,2,0,3,2,2,0,2,25500.0,0
63,10000.0,0,2,0,3,2,2,0,2,2100.0,1
30,84300.0,0,1,2,3,0,1,0,4,2100.0,1
37,95000.0,1,1,0,3,2,2,0,2,9900.0,4
36,68200.0,2,0,0,0,0,1,3,2,9100.0,0
33,38200.0,2,2,0,1,2,0,3,0,11500.0,2
28,47200.0,1,2,1,0,0,1,2,2,9500.0,1
36,44600.0,2,1,2,1,1,1,0,2,8200.0,2
25,61000.0,1,0,2,2,1,1,0,2,15500.0,0
53,28800.0,0,0,0,0,1,1,0,4,1800.0,0
26,88100.0,0,2,2,0,0,1,0,1,2000.0,2
21,95300.0,0,1,2,1,2,2,0,3,19200.0,2
30,67100.0,2,1,2,3,1,0,2,4,1300.0,2
48,29000.0,1,0,0,1,2,2,0,2,8500.0,0
68,60000.0,1,1,0,0,0,1,2,3,6600.0,2
47,70700.0,1,1,2,0,1,1,0,2,16700.0,2
33,108300.0,0,1,2,3,2,2,0,2,23300.0,4
47,96200.0,0,2,1,1,1,2,3,0,27300.0,1
49,79500.0,2,1,1,0,1,0,2,0,9800.0,2
21,143500.0,2,0,1,3,2,0,0,3,36000.0,0
29,55200.0,1,1,0,2,0,1,0,3,16400.0,3
55,115900.0,2,0,2,1,2,1,3,1,3400.0,0
49,61500.0,0,0,2,3,1,0,3,2,14400.0,3
65,86800.0,0,2,2,0,2,1,0,0,9000.0,4
35,59200.0,2,0,1,3,2,1,0,2,11300.0,0
40,113200.0,1,1,2,3,0,0,0,3,15800.0,1
20,85800.0,1,2,0,1,0,2,0,4,2700.0,3
40,76200.0,1,0,1,0,0,1,3,2,13000.0,0
40,75600.0,2,1,2,1,0,1,2,1,2000.0,2
24,93300.0,2,2,2,3,1,1,3,2,12700.0,2
46,111300.0,0,2,0,2,2,1,3,1,2500.0,0
37,41700.0,2,1,1,3,2,0,0,2,5500.0,2
47,51600.0,2,2,0,3,0,1,2,0,9500.0,2
68,101500.0,2,0,2,2,2,2,3,2,25900.0,0
52,25200.0,0,0,2,0,2,0,0,2,2700.0,4
29,100000.0,2,1,2,0,0,0,2,4,1000.0,2
34,113300.0,2,2,2,0,0,2,3,2,14500.0,2
60,62600.0,2,1,2,1,2,1,0,2,8000.0,2
20,43800.0,0,2,1,3,0,0,0,2,7700.0,1
31,137900.0,1,2,2,2,0,1,0,2,39700.0,3
63,59500.0,1,2,0,0,0,2,3,4,3900.0,1
45,83300.0,1,1,2,0,2,2,1,4,500.0,4
32,98000.0,0,2,2,2,0,0,0,4,1500.0,0
41,99200.0,2,1,0,1,0,0,2,3,10600.0,2
23,27100.0,0,1,2,3,2,1,3,4,0.0,4
33,124900.0,1,0,2,2,0,2,3,2,27700.0,0
25,117600.0,2,2,0,3,2,0,0,2,12400.0,2
64,86200.0,2,2,2,0,1,2,3,2,15700.0,2
21,109000.0,2,2,0,2,0,1,0,1,2700.0,2
68,23400.0,2,0,1,1,1,1,0,3,6100.0,0
51,105400.0,2,2,2,3,1,2,2,3,18800.0,2
20,65700.0,2,1,2,0,2,1,3,2,14300.0,2
66,91500.0,2,0,1,0,0,2,0,3,15800.0,0
42,63000.0,1,1,1,0,1,1,2,2,14600.0,0
22,77700.0,2,0,0,1,1,2,0,2,16600.0,0
40,76000.0,1,2,0,0,1,0,1,3,19800.0,3
52,66400.0,2,0,0,1,1,2,2,4,1700.0,0
58,53000.0,2,0,2,3,2,1,2,2,15800.0,0
46,51800.0,1,2,2,3,2,2,3,0,6300.0,1
69,110600.0,0,0,0,2,2,1,0,2,17900.0,3
61,38900.0,1,2,0,3,1,1,3,0,9000.0,2
20,122600.0,2,2,2,3,2,1,0,1,2600.0,2
64,82000.0,2,2,0,3,1,0,0,3,13700.0,2
55,74800.0,2,0,0,2,2,1,1,0,7500.0,0
63,57100.0,0,0,0,0,0,0,3,2,11900.0,3
48,41200.0,0,2,2,1,1,0,2,2,4800.0,4
31,50400.0,2,1,0,0,2,0,2,2,14200.0,2
56,41600.0,2,0,0,0,1,0,2,0,4500.0,0
43,42600.0,2,2,2,1,2,1,3,2,7300.0,2
65,102800.0,2,2,1,0,0,2,3,3,25600.0,2
52,61100.0,2,0,0,2,2,1,2,2,11400.0,0
30,25100.0,0,1,0,1,1,2,3,2,3400.0,1
61,118100.0,2,0,1,1,2,2,3,1,2300.0,0
34,94500.0,2,1,2,3,1,2,3,3,11100.0,2
69,35100.0,1,1,1,3,0,2,0,2,5800.0,2
50,58100.0,2,0,0,1,2,2,0,0,14100.0,0
33,102500.0,2,1,0,1,2,1,0,1,2000.0,2
48,66700.0,0,0,0,2,2,0,3,2,12200.0,2
52,73600.0,2,0,0,3,2,1,0,0,19900.0,0
27,39700.0,1,1,1,1,2,0,3,4,300.0,4
67,101200.0,2,0,2,0,0,1,3,2,23100.0,0
28,87700.0,1,0,0,3,0,0,2,3,15900.0,0
34,49100.0,1,1,1,1,0,0,3,2,9700.0,0
58,39600.0,2,0,2,0,1,2,3,2,11400.0,0
35,51100.0,2,0,1,3,1,2,2,2,6800.0,0
25,64300.0,2,0,1,2,1,1,3,2,17500.0,0
20,64100.0,2,2,2,1,0,1,1,2,9400.0,2
67,33900.0,1,1,2,0,2,1,0,3,4300.0,2
57,36100.0,2,1,0,3,1,1,3,2,7000.0,2
47,57300.0,2,0,2,3,1,2,0,3,7800.0,0
37,112200.0,1,1,0,1,2,0,0,2,28600.0,1
33,83300.0,2,0,0,1,2,0,0,2,9400.0,0
65,51300.0,1,0,0,2,0,0,2,0,8600.0,0
36,79700.0,1,2,2,1,1,1,0,3,15500.0,2
38,62600.0,2,0,0,2,0,1,1,0,12800.0,0
51,54400.0,1,1,2,1,1,2,2,2,12000.0,1
69,113000.0,2,1,2,1,1,2,3,2,28800.0,2
59,15700.0,2,2,0,1,0,0,0,2,3800.0,2
29,110900.0,2,1,0,2,2,1,0,1,2300.0,2
68,45800.0,1,1,2,3,0,1,0,2,8600.0,0
59,77400.0,2,0,1,3,1,2,0,3,7900.0,0
52,46100.0,2,2,2,1,2,0,0,3,7900.0,2
62,53500.0,0,2,0,1,2,0,3,2,7800.0,4
45,10200.0,0,1,2,0,1,0,0,2,2600.0,1
56,43100.0,2,0,0,0,2,0,2,2,12800.0,0
48,60000.0,2,1,1,3,1,2,0,2,15200.0,2
28,64700.0,0,2,0,3,2,1,2,1,3400.0,0
69,117800.0,1,2,2,2,0,0,0,3,18100.0,4
43,93900.0,2,0,0,1,2,2,0,3,18300.0,0
62,43100.0,2,2,2,3,2,2,0,2,6300.0,2
43,90800.0,2,0,2,1,1,1,3,1,1100.0,0
65,112800.0,2,1,1,1,1,2,0,3,19100.0,2
30,75300.0,1,2,0,3,0,1,3,0,17500.0,2
54,52200.0,2,2,0,1,1,0,3,2,12800.0,2
62,97200.0,2,1,0,1,2,0,1,3,19300.0,2
69,108200.0,1,2,2,3,0,2,3,2,17800.0,0
61,85700.0,2,1,2,3,0,0,3,4,700.0,2
67,37100.0,2,2,0,3,0,1,2,2,7900.0,2
22,145300.0,1,0,0,0,1,0,3,2,31200.0,0
27,61900.0,2,2,1,0,2,1,0,1,2400.0,2
25,103500.0,2,2,0,0,1,2,0,2,24300.0,2
62,44900.0,1,0,2,1,2,0,3,2,9600.0,0
27,54500.0,2,2,0,3,1,1,2,2,15100.0,2
69,101300.0,1,2,1,1,1,2,2,2,22600.0,4
32,64400.0,1,0,1,1,1,0,2,2,14600.0,0
60,75500.0,2,0,2,0,0,1,0,2,14200.0,0
41,126800.0,2,0,2,2,1,2,1,2,29800.0,0
40,88400.0,1,1,0,0,0,2,2,3,15400.0,3
45,79800.0,0,2,2,1,0,0,1,3,16000.0,3
35,109700.0,2,0,2,1,1,0,0,2,29800.0,0
30,64200.0,1,0,2,2,2,2,3,3,12500.0,0
56,69400.0,1,1,2,1,0,2,0,0,14900.0,2
63,59700.0,2,1,0,2,0,0,0,3,16700.0,2
67,62400.0,1,1,2,1,0,1,0,0,14200.0,4
22,31800.0,2,0,2,2,0,0,0,3,4200.0,0
27,62600.0,2,2,0,2,2,0,0,4,1800.0,2
22,59800.0,2,1,0,3,1,1,3,1,1600.0,2
29,33900.0,2,1,2,3,1,2,0,3,7700.0,2
66,80000.0,2,0,0,3,1,2,0,1,1900.0,0
45,42500.0,2,2,0,0,2,1,1,2,8500.0,2
38,64700.0,2,0,0,0,0,1,3,1,3000.0,0
26,15000.0,2,1,0,2,0,1,3,3,2600.0,2
25,90100.0,2,0,0,1,1,1,3,2,10700.0,0
61,80100.0,1,2,1,1,1,0,2,2,15600.0,4
35,53400.0,2,1,2,2,0,0,0,2,15600.0,2
27,67400.0,0,1,2,3,0,0,0,1,1600.0,4
33,94300.0,0,1,0,0,2,2,3,2,23200.0,2
32,65500.0,2,0,0,1,2,2,2,0,16200.0,0
46,74800.0,2,2,0,3,1,0,0,4,1800.0,2
40,60600.0,1,2,1,3,0,2,0,3,17700.0,1
31,83300.0,0,0,0,3,2,2,0,3,11400.0,0
31,10000.0,1,0,2,1,0,1,2,0,1100.0,0
59,58900.0,2,0,1,2,1,2,3,2,13400.0,0
37,137400.0,2,2,0,2,1,1,0,2,25600.0,2
56,90400.0,1,1,1,1,0,1,3,2,9600.0,0
26,43800.0,1,1,1,2,0,1,0,2,8000.0,4
67,72600.0,1,0,1,1,0,1,0,2,8000.0,0
59,10000.0,2,1,0,1,1,0,0,2,1800.0,2
23,75600.0,1,1,1,2,2,1,0,2,13100.0,0
31,80200.0,0,0,2,0,1,0,0,3,14800.0,4
20,103300.0,1,1,2,1,1,2,3,3,13100.0,3
63,56200.0,1,2,2,2,0,2,2,2,11800.0,2
24,37300.0,2,0,2,0,1,2,0,3,10400.0,0
33,115600.0,1,0,0,2,0,2,2,1,1200.0,0
22,61200.0,1,2,1,2,2,0,0,2,14100.0,3
48,67200.0,2,1,1,0,2,0,3,0,18500.0,2
27,92800.0,0,1,2,0,0,0,2,2,17900.0,3
23,141900.0,1,2,1,1,2,1,0,0,24400.0,4
36,78600.0,2,1,2,1,0,2,3,0,13100.0,2
53,109600.0,0,1,2,1,1,2,0,2,16200.0,1
54,169900.0,0,0,0,2,1,1,2,2,24600.0,0
27,44100.0,2,0,2,3,1,2,2,2,4700.0,0
43,70600.0,0,0,0,3,0,0,3,3,18600.0,3
53,10000.0,2,0,0,2,2,1,0,1,1400.0,0
46,55300.0,0,2,2,0,0,1,0,1,2400.0,4
24,55300.0,2,2,2,0,0,1,0,3,10700.0,2
56,58100.0,1,1,2,3,1,2,1,2,9300.0,0
25,13400.0,2,1,1,1,1,1,3,2,1600.0,2
47,96400.0,2,0,1,1,2,2,0,3,9800.0,0
47,32200.0,1,0,0,0,1,1,3,0,3300.0,0
42,57600.0,2,0,2,2,0,2,0,2,14000.0,0
25,92000.0,1,0,2,3,1,1,3,1,2100.0,0
36,49800.0,0,1,0,3,2,2,0,3,8800.0,0
51,81500.0,2,1,0,3,1,2,0,2,11400.0,2
69,12000.0,0,2,0,3,2,0,0,2,2800.0,4
46,20700.0,2,2,0,3,0,0,0,1,3100.0,2
31,74000.0,1,1,2,1,0,1,2,2,19300.0,1
27,87700.0,2,1,2,2,1,2,0,1,1800.0,2
64,55900.0,2,1,1,1,0,1,3,2,13000.0,2
39,47400.0,1,0,1,3,2,1,0,2,9300.0,0
34,84000.0,0,1,0,0,2,1,0,2,23100.0,4
33,68000.0,1,2,2,2,0,1,3,0,14800.0,3
49,95600.0,1,0,0,3,0,1,2,3,13400.0,0
62,62500.0,1,0,0,0,1,0,0,1,2800.0,0
67,29900.0,1,1,2,3,2,1,3,2,8700.0,4
53,55600.0,1,2,0,2,0,2,2,2,16700.0,3
50,57300.0,1,1,2,2,2,2,2,3,16200.0,3
43,127900.0,0,1,0,0,0,0,2,2,27400.0,1
58,53000.0,2,1,1,0,1,0,2,1,1600.0,2
65,39200.0,0,1,2,1,1,0,3,2,7500.0,4
39,11800.0,0,2,1,3,0,2,3,2,1900.0,4
23,59300.0,2,0,0,3,2,2,2,3,7700.0,0
53,108400.0,0,0,1,0,1,0,2,4,2100.0,4
67,77900.0,2,0,1,1,2,1,2,2,19600.0,0
68,74500.0,2,2,1,3,2,1,3,1,2100.0,2
48,101100.0,0,1,0,3,1,0,0,2,24800.0,0
34,88600.0,1,1,1,1,1,2,2,3,16200.0,1
34,39700.0,2,0,0,1,1,2,2,1,2600.0,0
33,90400.0,2,2,1,0,1,1,2,3,11000.0,2
69,18000.0,2,2,1,0,1,0,0,4,2600.0,2
64,73800.0,2,0,2,2,1,1,2,0,8100.0,0
56,52000.0,2,2,0,0,0,1,2,1,1100.0,2
40,126300.0,2,0,2,0,0,0,0,0,14500.0,0
32,68200.0,1,1,0,2,1,2,0,4,2400.0,4
64,111000.0,2,1,0,1,0,0,0,2,14600.0,2
31,76000.0,1,0,2,2,0,1,0,0,18400.0,0
36,77100.0,2,0,2,0,0,1,0,2,14500.0,0
46,40200.0,1,1,2,3,1,2,1,3,11300.0,4
66,10000.0,1,2,0,2,2,1,0,2,1500.0,0
29,80600.0,2,1,0,3,2,0,0,4,4000.0,2
58,59600.0,2,2,0,3,1,1,0,1,2200.0,2
47,44500.0,0,2,1,3,1,1,0,2,8800.0,1
63,34900.0,0,2,1,2,2,1,0,4,1400.0,4
30,87700.0,2,2,2,3,0,1,0,1,3000.0,2
29,86200.0,1,1,0,0,2,0,0,3,12400.0,3
57,112100.0,0,0,0,0,1,0,0,0,19400.0,2
51,67600.0,2,1,1,3,1,0,0,2,15400.0,2
66,48900.0,1,1,2,1,1,0,0,2,12900.0,1
47,65400.0,2,0,1,1,1,1,0,2,9900.0,0
27,84700.0,0,1,2,2,1,1,0,0,13600.0,2
50,85500.0,2,1,2,3,1,1,2,1,3500.0,2
36,80400.0,0,1,2,1,2,2,0,2,14600.0,2
43,104100.0,1,0,2,1,2,2,0,1,2500.0,0
25,79500.0,2,0,2,2,1,2,0,3,13900.0,0
57,55900.0,2,0,2,0,0,0,0,3,5700.0,0
65,77100.0,2,2,0,0,2,2,0,3,17700.0,2
38,41200.0,1,0,2,3,0,0,1,2,9100.0,0
58,29500.0,1,2,2,0,0,0,1,2,4900.0,2
63,97100.0,1,2,2,0,1,0,0,2,26300.0,2
36,96900.0,1,2,1,3,1,0,3,4,2200.0,2
20,68200.0,2,1,0,1,0,1,0,2,10000.0,2
60,100600.0,2,1,2,3,0,0,3,3,15800.0,2
65,103300.0,1,1,2,2,1,2,0,3,13000.0,4
34,24600.0,1,2,2,3,1,1,2,2,4000.0,0
57,63700.0,2,0,2,3,2,0,0,4,2900.0,0
37,32800.0,0,2,2,3,1,0,0,4,1700.0,0
53,10000.0,1,1,0,0,2,0,0,2,1100.0,3
37,48700.0,1,0,2,3,0,0,2,3,13700.0,0
55,80500.0,1,0,0,2,0,2,0,1,200.0,0
21,87300.0,1,1,1,3,0,2,3,2,17700.0,1
32,84700.0,0,2,0,3,0,1,0,3,12600.0,1
51,14500.0,1,0,0,3,1,1,0,2,2600.0,0
33,45800.0,0,1,0,1,1,0,3,2,8100.0,4
51,59500.0,2,0,2,1,1,0,3,2,9500.0,0
54,111300.0,1,2,0,1,1,1,1,3,13000.0,3
21,88000.0,2,2,0,2,2,2,3,2,19100.0,2
31,110300.0,1,0,0,1,2,1,3,2,30700.0,0
64,102100.0,2,1,1,0,1,1,2,2,19500.0,2
22,30300.0,2,0,2,0,0,1,0,3,4900.0,0
55,19500.0,2,0,1,1,0,1,2,2,2500.0,0
69,78000.0,0,0,1,3,1,1,0,2,9800.0,4
20,64100.0,2,0,0,3,1,0,0,3,17000.0,0
41,115100.0,2,1,0,1,1,0,2,2,27400.0,2
46,65600.0,1,1,0,3,0,1,3,2,12600.0,1
63,63300.0,2,1,0,3,2,0,3,1,2100.0,2
68,80200.0,1,0,1,1,1,0,1,1,2200.0,0
54,28400.0,0,2,2,0,0,2,2,2,7300.0,3
38,85700.0,1,0,1,1,2,2,3,2,17000.0,0
53,48100.0,1,1,0,0,0,2,3,4,1900.0,2
63,71200.0,1,1,0,3,2,2,3,1,2800.0,0
39,54800.0,0,0,2,3,2,1,0,2,7200.0,2
41,119900.0,0,0,0,1,2,1,0,4,3000.0,4
61,61800.0,1,0,0,2,1,1,2,3,8400.0,0
58,123600.0,2,1,1,1,0,1,0,1,1300.0,2
59,75100.0,2,1,1,3,2,1,0,2,18800.0,2
40,101600.0,2,1,0,3,2,2,2,2,29500.0,2
57,103000.0,0,0,0,2,2,0,0,3,14000.0,3
38,89300.0,2,1,0,3,0,2,2,2,20300.0,2
35,112900.0,2,1,1,2,1,2,2,0,20400.0,2
48,80500.0,2,0,0,3,2,1,1,2,9100.0,0
57,60700.0,2,2,2,3,2,0,2,2,6300.0,2
42,72100.0,2,1,2,3,2,0,0,4,2600.0,2
59,43200.0,2,0,0,1,0,2,3,1,2000.0,0
65,115900.0,2,2,1,3,1,0,1,3,24500.0,2
27,88900.0,0,2,0,0,2,2,2,2,18800.0,0
44,40700.0,0,0,1,0,2,1,1,2,4200.0,1
49,101400.0,2,0,0,0,2,1,3,2,17800.0,0
58,28200.0,2,0,1,2,1,2,0,0,5800.0,0
49,63900.0,0,0,0,0,0,1,3,2,11700.0,0
52,83700.0,2,2,2,1,0,2,2,3,18600.0,2
43,43400.0,1,2,2,1,0,2,1,4,0.0,3
67,58000.0,2,1,1,2,1,0,0,0,17200.0,2
36,74500.0,0,2,2,3,2,0,0,2,15400.0,3
66,67200.0,1,1,2,3,0,1,0,3,19700.0,1
69,84200.0,1,1,1,1,0,2,0,2,16500.0,1
46,76300.0,2,0,0,0,1,0,0,3,8100.0,0
68,18600.0,2,2,2,2,0,2,0,3,2000.0,2
52,28500.0,1,0,2,1,2,1,3,1,3400.0,0
21,53300.0,1,0,1,2,2,1,0,4,3400.0,0
43,102800.0,2,1,2,2,0,0,0,0,22000.0,2
58,55000.0,2,2,0,2,2,2,0,1,3200.0,2
59,92100.0,1,1,0,3,2,1,0,2,16200.0,0
56,60600.0,2,0,2,2,0,2,0,2,8700.0,0
62,68600.0,0,0,0,2,2,0,0,2,10500.0,1
43,131100.0,2,0,1,2,0,0,0,2,19300.0,0
60,60600.0,1,1,0,3,1,1,0,4,2400.0,0
26,43800.0,2,1,0,2,1,0,2,2,7200.0,2
43,62600.0,2,2,0,2,1,1,0,1,900.0,2
41,21400.0,1,2,2,1,2,2,2,0,3700.0,0
69,56700.0,2,1,0,2,1,0,3,4,2900.0,2
63,92500.0,1,2,0,1,1,0,0,3,18500.0,1
51,119100.0,2,2,2,3,1,1,2,2,12800.0,2
35,92400.0,2,1,2,0,1,0,3,3,19200.0,2
33,50300.0,0,1,2,2,0,1,0,1,0.0,4
63,72700.0,2,0,2,0,0,0,0,1,200.0,0
31,25200.0,1,1,2,2,1,1,3,2,2800.0,1
65,66100.0,1,0,0,0,1,2,0,2,16800.0,0
29,10000.0,0,1,2,0,2,0,0,2,1000.0,0
68,104100.0,2,0,1,0,0,0,0,2,22600.0,0
48,37400.0,1,0,0,2,0,1,0,3,8000.0,0
31,86500.0,2,1,1,3,1,2,0,0,24200.0,2
63,100700.0,1,1,1,2,0,2,0,4,1200.0,1
69,109100.0,2,1,1,2,2,2,2,4,1500.0,2
29,62900.0,1,2,1,3,1,2,2,2,15800.0,3
61,29400.0,2,2,2,0,0,2,0,2,3800.0,2
20,107400.0,1,0,2,0,0,1,0,2,26800.0,0
